,votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,per_point_diff,state_abbr,county_name,combined_fips,,winner
1460,1005,4102,5318,0.18898082,0.77134261,"3,097",58.24%,MO,Madison ,29123,,TRUMP
1461,794,3559,4498,0.176522899,0.791240551,"2,765",61.47%,MO,Maries ,29125,,TRUMP
1462,2993,9418,12902,0.231979538,0.729964347,"6,425",49.80%,MO,Marion ,29127,,TRUMP
1463,1329,6599,8233,0.161423539,0.801530426,"5,270",64.01%,MO,McDonald ,29119,,TRUMP
1464,216,1486,1739,0.124209316,0.854514089,"1,270",73.03%,MO,Mercer ,29129,,TRUMP
1465,1750,9285,11414,0.153320484,0.81347468,"7,535",66.02%,MO,Miller ,29131,,TRUMP
1466,1458,3600,5165,0.282284608,0.696999032,"2,142",41.47%,MO,Mississippi ,29133,,TRUMP
1467,1237,5344,6808,0.181698002,0.784958872,"4,107",60.33%,MO,Moniteau ,29135,,TRUMP
1468,853,3159,4147,0.205690861,0.761755486,"2,306",55.61%,MO,Monroe ,29137,,TRUMP
1469,1118,4124,5424,0.206120944,0.760324484,"3,006",55.42%,MO,Montgomery ,29139,,TRUMP
1470,1768,6757,8815,0.200567215,0.766534317,"4,989",56.60%,MO,Morgan ,29141,,TRUMP
1471,1933,5270,7352,0.262921654,0.716811752,"3,337",45.39%,MO,New Madrid ,29143,,TRUMP
1472,4988,20546,26506,0.188183807,0.77514525,"15,558",58.70%,MO,Newton ,29145,,TRUMP
1473,2529,6379,9439,0.267930925,0.675813116,"3,850",40.79%,MO,Nodaway ,29147,,TRUMP
1474,865,3668,4664,0.185463122,0.7864494,"2,803",60.10%,MO,Oregon ,29149,,TRUMP
1475,998,5845,7078,0.141000283,0.825798248,"4,847",68.48%,MO,Osage ,29151,,TRUMP
1476,724,3639,4501,0.160853144,0.808487003,"2,915",64.76%,MO,Ozark ,29153,,TRUMP
1477,1946,3964,6025,0.322987552,0.657925311,"2,018",33.49%,MO,Pemiscot ,29155,,TRUMP
1478,1520,6907,8732,0.174072377,0.790998626,"5,387",61.69%,MO,Perry ,29157,,TRUMP
1479,4322,12792,18045,0.23951233,0.708894431,"8,470",46.94%,MO,Pettis ,29159,,TRUMP
1480,4761,12699,18499,0.257365263,0.686469539,"7,938",42.91%,MO,Phelps ,29161,,TRUMP
1481,1806,5274,7375,0.244881356,0.715118644,"3,468",47.02%,MO,Pike ,29163,,TRUMP
1482,18915,24975,46641,0.405544478,0.535473082,"6,060",12.99%,MO,Platte ,29165,,TRUMP
1483,2630,10435,13709,0.191844774,0.761178788,"7,805",56.93%,MO,Polk ,29167,,TRUMP
1484,2918,9870,13443,0.217064643,0.734211114,"6,952",51.71%,MO,Pulaski ,29169,,TRUMP
1485,352,1936,2342,0.15029889,0.826643894,"1,584",67.63%,MO,Putnam ,29171,,TRUMP
1486,1138,3969,5266,0.216103304,0.753703,"2,831",53.76%,MO,Ralls ,29173,,TRUMP
1487,2283,7529,10309,0.221456979,0.730332719,"5,246",50.89%,MO,Randolph ,29175,,TRUMP
1488,3088,7103,10835,0.285002307,0.655560683,"4,015",37.06%,MO,Ray ,29177,,TRUMP
1489,540,2402,3032,0.178100264,0.792216359,"1,862",61.41%,MO,Reynolds ,29179,,TRUMP
1490,830,4520,5518,0.150416818,0.819137369,"3,690",66.87%,MO,Ripley ,29181,,TRUMP
1491,2787,5977,9245,0.301460249,0.646511628,"3,190",34.51%,MO,Saline ,29195,,TRUMP
1492,354,1505,1933,0.183135023,0.778582514,"1,151",59.54%,MO,Schuyler ,29197,,TRUMP
1493,365,1525,1968,0.18546748,0.774898374,"1,160",58.94%,MO,Scotland ,29199,,TRUMP
1494,3574,13168,17244,0.207260496,0.763627929,"9,594",55.64%,MO,Scott ,29201,,TRUMP
1495,776,2966,3904,0.198770492,0.759733607,"2,190",56.10%,MO,Shannon ,29203,,TRUMP
1496,606,2524,3252,0.186346863,0.776137761,"1,918",58.98%,MO,Shelby ,29205,,TRUMP
1497,68225,120899,199513,0.341957667,0.605970538,"52,674",26.40%,MO,St. Charles ,29183,,TRUMP
1498,936,3501,4630,0.202159827,0.756155508,"2,565",55.40%,MO,St. Clair ,29185,,TRUMP
1499,6250,17467,24714,0.252893097,0.706765396,"11,217",45.39%,MO,St. Francois ,29187,,TRUMP
1500,280866,199081,503493,0.557834965,0.395399737,"81,785",16.24%,MO,St. Louis ,29189,,CLINTON
1501,101487,20281,127403,0.796582498,0.159187774,"81,206",63.74%,MO,St. Louis city,29510,,CLINTON
1502,2540,5495,8459,0.3002719,0.649603972,"2,955",34.93%,MO,Ste. Genevieve ,29186,,TRUMP
1503,1873,11077,13278,0.141060401,0.834237084,"9,204",69.32%,MO,Stoddard ,29207,,TRUMP
1504,2886,13149,16538,0.174507196,0.795078002,"10,263",62.06%,MO,Stone ,29209,,TRUMP
1505,526,1884,2484,0.211755233,0.758454106,"1,358",54.67%,MO,Sullivan ,29211,,TRUMP
1506,4367,18240,23399,0.186631907,0.779520492,"13,873",59.29%,MO,Taney ,29213,,TRUMP
1507,1728,8875,10935,0.158024691,0.811614083,"7,147",65.36%,MO,Texas ,29215,,TRUMP
1508,1706,6526,8576,0.198927239,0.760960821,"4,820",56.20%,MO,Vernon ,29217,,TRUMP
1509,3915,11109,15766,0.248319168,0.704617531,"7,194",45.63%,MO,Warren ,29219,,TRUMP
1510,1926,7047,9279,0.20756547,0.759456838,"5,121",55.19%,MO,Washington ,29221,,TRUMP
1511,946,4640,5738,0.164865807,0.808644127,"3,694",64.38%,MO,Wayne ,29223,,TRUMP
1512,3173,12829,16690,0.190113841,0.768663871,"9,656",57.86%,MO,Webster ,29225,,TRUMP
1513,195,808,1046,0.186424474,0.772466539,613,58.60%,MO,Worth ,29227,,TRUMP
1514,1166,6703,8086,0.144199852,0.828963641,"5,537",68.48%,MO,Wright ,29229,,TRUMP
1515,6921,5125,12214,0.566644834,0.419600458,"1,796",14.70%,MS,Adams ,28001,,CLINTON
1516,2684,11817,14781,0.181584467,0.799472296,"9,133",61.79%,MS,Alcorn ,28003,,TRUMP
1517,2688,4282,7033,0.382198208,0.608844021,"1,594",22.66%,MS,Amite ,28005,,TRUMP
1518,2847,4288,7242,0.393123447,0.592101629,"1,441",19.90%,MS,Attala ,28007,,TRUMP
1519,1713,2240,3996,0.428678679,0.560560561,527,13.19%,MS,Benton ,28009,,TRUMP
1520,8410,4251,12831,0.655443847,0.331306991,"4,159",32.41%,MS,Bolivar ,28011,,CLINTON
1521,1884,4360,6339,0.297207761,0.687805648,"2,476",39.06%,MS,Calhoun ,28013,,TRUMP
1522,1648,3774,5470,0.301279707,0.689945155,"2,126",38.87%,MS,Carroll ,28015,,TRUMP
1523,3649,4127,7890,0.462484157,0.523067174,478,6.06%,MS,Chickasaw ,28017,,TRUMP
1524,1198,2763,4020,0.29800995,0.687313433,"1,565",38.93%,MS,Choctaw ,28019,,TRUMP
1525,2523,414,2954,0.854096141,0.140148951,"2,109",71.39%,MS,Claiborne ,28021,,CLINTON
1526,2556,5088,7713,0.331388565,0.6596655,"2,532",32.83%,MS,Clarke ,28023,,TRUMP
1527,5695,4136,9960,0.571787149,0.415261044,"1,559",15.65%,MS,Clay ,28025,,CLINTON
1528,6378,2426,8912,0.715664273,0.272217235,"3,952",44.34%,MS,Coahoma ,28027,,CLINTON
1529,6203,5576,11906,0.520997816,0.468335293,627,5.27%,MS,Copiah ,28029,,CLINTON
1530,3267,5423,8790,0.371672355,0.616951081,"2,156",24.53%,MS,Covington ,28031,,TRUMP
1531,19892,42155,64022,0.310705695,0.658445534,"22,263",34.77%,MS,DeSoto ,28033,,TRUMP
1532,11271,15149,27284,0.413099252,0.555233837,"3,878",14.21%,MS,Forrest ,28035,,TRUMP
1533,1471,2685,4219,0.34866082,0.636406731,"1,214",28.77%,MS,Franklin ,28037,,TRUMP
1534,1013,8652,9831,0.1030414,0.880073238,"7,639",77.70%,MS,George ,28039,,TRUMP
1535,956,4309,5325,0.179530516,0.809201878,"3,353",62.97%,MS,Greene ,28041,,TRUMP
1536,4386,5940,10442,0.420034476,0.568856541,"1,554",14.88%,MS,Grenada ,28043,,TRUMP
1537,3320,13720,17517,0.189530171,0.783239139,"10,400",59.37%,MS,Hancock ,28045,,TRUMP
1538,20679,39710,62076,0.333123913,0.639699723,"19,031",30.66%,MS,Harrison ,28047,,TRUMP
1539,64922,24919,91536,0.709251005,0.27223169,"40,003",43.70%,MS,Hinds ,28049,,CLINTON
1540,5820,1151,7045,0.826117814,0.163378282,"4,669",66.27%,MS,Holmes ,28051,,CLINTON
1541,2652,924,3599,0.736871353,0.256737983,"1,728",48.01%,MS,Humphreys ,28053,,CLINTON
1542,395,298,699,0.56509299,0.426323319,97,13.88%,MS,Issaquena ,28055,,CLINTON
1543,1100,8385,9634,0.11417895,0.870354993,"7,285",75.62%,MS,Itawamba ,28057,,TRUMP
1544,13087,31204,45465,0.287847795,0.686330144,"18,117",39.85%,MS,Jackson ,28059,,TRUMP
1545,4367,4032,8468,0.515706188,0.476145489,335,3.96%,MS,Jasper ,28061,,CLINTON
1546,3337,489,3859,0.864731796,0.126716766,"2,848",73.80%,MS,Jefferson ,28063,,CLINTON
1547,3720,2466,6237,0.596440596,0.395382395,"1,254",20.11%,MS,Jefferson Davis ,28065,,CLINTON
1548,7748,20076,28250,0.274265487,0.710654867,"12,328",43.64%,MS,Jones ,28067,,TRUMP
1549,2827,1778,4639,0.609398577,0.383272257,"1,049",22.61%,MS,Kemper ,28069,,CLINTON
1550,7968,10872,19642,0.405661338,0.553507789,"2,904",14.78%,MS,Lafayette ,28071,,TRUMP
1551,5044,18493,24179,0.208610778,0.764837255,"13,449",55.62%,MS,Lamar ,28073,,TRUMP
1552,10910,17574,28967,0.376635482,0.606690372,"6,664",23.01%,MS,Lauderdale ,28075,,TRUMP
1553,2181,4072,6329,0.344604203,0.643387581,"1,891",29.88%,MS,Lawrence ,28077,,TRUMP
1554,3579,4775,8436,0.424253201,0.566026553,"1,196",14.18%,MS,Leake ,28079,,TRUMP
1555,9635,21695,31974,0.301338588,0.678520048,"12,060",37.72%,MS,Lee ,28081,,TRUMP
1556,6677,2757,9566,0.697992891,0.288208238,"3,920",40.98%,MS,Leflore ,28083,,CLINTON
1557,4458,10550,15193,0.293424603,0.694398736,"6,092",40.10%,MS,Lincoln ,28085,,TRUMP
1558,11545,13124,25139,0.459246589,0.522057361,"1,579",6.28%,MS,Lowndes ,28087,,TRUMP
1559,18358,25607,45048,0.407520867,0.56843811,"7,249",16.09%,MS,Madison ,28089,,TRUMP
1560,3572,7697,11443,0.312155903,0.672638294,"4,125",36.05%,MS,Marion ,28091,,TRUMP
1561,7944,6525,14698,0.540481698,0.443937951,"1,419",9.65%,MS,Marshall ,28093,,CLINTON
1562,5485,10107,15781,0.347569862,0.64045371,"4,622",29.29%,MS,Monroe ,28095,,TRUMP
1563,1775,2334,4162,0.426477655,0.560788083,559,13.43%,MS,Montgomery ,28097,,TRUMP
1564,2668,7613,10438,0.255604522,0.729354282,"4,945",47.37%,MS,Neshoba ,28099,,TRUMP
1565,2549,5929,8594,0.296602281,0.68989993,"3,380",39.33%,MS,Newton ,28101,,TRUMP
1566,4330,1181,5538,0.781870711,0.213253882,"3,149",56.86%,MS,Noxubee ,28103,,CLINTON
1567,7851,7671,16151,0.486099932,0.474955111,180,1.11%,MS,Oktibbeha ,28105,,CLINTON
1568,7300,7371,14854,0.491450114,0.496229972,71,0.48%,MS,Panola ,28107,,TRUMP
1569,2919,15530,18893,0.154501667,0.821997565,"12,611",66.75%,MS,Pearl River ,28109,,TRUMP
1570,1220,4135,5432,0.224594993,0.76122975,"2,915",53.66%,MS,Perry ,28111,,TRUMP
1571,7636,7748,15633,0.488453912,0.495618243,112,0.72%,MS,Pike ,28113,,TRUMP
1572,2123,9442,11811,0.179747693,0.799424266,"7,319",61.97%,MS,Pontotoc ,28115,,TRUMP
1573,2067,7647,9871,0.209401276,0.774693547,"5,580",56.53%,MS,Prentiss ,28117,,TRUMP
1574,2303,998,3353,0.686847599,0.297643901,"1,305",38.92%,MS,Quitman ,28119,,CLINTON
1575,13741,46168,61356,0.223955277,0.752461047,"32,427",52.85%,MS,Rankin ,28121,,TRUMP
1576,3999,5742,9867,0.405290362,0.581939799,"1,743",17.66%,MS,Scott ,28123,,TRUMP
1577,1290,619,1926,0.669781931,0.321391485,671,34.84%,MS,Sharkey ,28125,,CLINTON
1578,3871,7393,11416,0.339085494,0.64759986,"3,522",30.85%,MS,Simpson ,28127,,TRUMP
1579,1598,5877,7556,0.21148756,0.777792483,"4,279",56.63%,MS,Smith ,28129,,TRUMP
1580,1400,4810,6368,0.219849246,0.755339196,"3,410",53.55%,MS,Stone ,28131,,TRUMP
1581,6560,2768,9406,0.697427174,0.294280247,"3,792",40.31%,MS,Sunflower ,28133,,CLINTON
1582,3337,2462,5870,0.568483816,0.419420784,875,14.91%,MS,Tallahatchie ,28135,,CLINTON
1583,3804,7385,11389,0.334006497,0.648432698,"3,581",31.44%,MS,Tate ,28137,,TRUMP
1584,1808,7182,9143,0.19774691,0.785518976,"5,374",58.78%,MS,Tippah ,28139,,TRUMP
1585,990,7117,8310,0.119133574,0.856438026,"6,127",73.73%,MS,Tishomingo ,28141,,TRUMP
1586,2577,840,3463,0.744152469,0.242564251,"1,737",50.16%,MS,Tunica ,28143,,CLINTON
1587,1969,9161,11374,0.17311412,0.805433445,"7,192",63.23%,MS,Union ,28145,,TRUMP
1588,2475,3374,5909,0.418852598,0.5709934,899,15.21%,MS,Walthall ,28147,,TRUMP
1589,8518,9420,18287,0.465795374,0.515120031,902,4.93%,MS,Warren ,28149,,TRUMP
1590,9847,4541,14571,0.675794386,0.311646421,"5,306",36.41%,MS,Washington ,28151,,CLINTON
1591,3493,5957,9534,0.366372981,0.624816446,"2,464",25.84%,MS,Wayne ,28153,,TRUMP
1592,1001,3949,5024,0.199243631,0.78602707,"2,948",58.68%,MS,Webster ,28155,,TRUMP
1593,2826,1305,4174,0.677048395,0.312649736,"1,521",36.44%,MS,Wilkinson ,28157,,CLINTON
1594,3778,4874,8771,0.430737658,0.555694904,"1,096",12.50%,MS,Winston ,28159,,TRUMP
1595,2574,3366,6058,0.424892704,0.55562892,792,13.07%,MS,Yalobusha ,28161,,TRUMP
1596,5221,4568,9892,0.527800243,0.461787303,653,6.60%,MS,Yazoo ,28163,,CLINTON
1597,1115,3243,4676,0.238451668,0.693541488,"2,128",45.51%,MT,Beaverhead ,30001,,TRUMP
1598,2061,1833,4148,0.496865959,0.441899711,228,5.50%,MT,Big Horn ,30003,,CLINTON
1599,1187,1259,2621,0.45288058,0.480351011,72,2.75%,MT,Blaine ,30005,,TRUMP
1600,566,2329,3097,0.182757507,0.752018082,"1,763",56.93%,MT,Broadwater ,30007,,TRUMP
1601,1824,3729,5923,0.307952051,0.629579605,"1,905",32.16%,MT,Carbon ,30009,,TRUMP
1602,70,677,777,0.09009009,0.871299871,607,78.12%,MT,Carter ,30011,,TRUMP
1603,12053,19343,33791,0.35669261,0.572430529,"7,290",21.57%,MT,Cascade ,30013,,TRUMP
1604,729,1676,2571,0.283547258,0.651886426,947,36.83%,MT,Chouteau ,30015,,TRUMP
1605,1172,3638,5145,0.227793975,0.707094266,"2,466",47.93%,MT,Custer ,30017,,TRUMP
1606,167,729,952,0.175420168,0.765756303,562,59.03%,MT,Daniels ,30019,,TRUMP
1607,786,3298,4297,0.182918315,0.767512218,"2,512",58.46%,MT,Dawson ,30021,,TRUMP
1608,2018,1736,4099,0.492315199,0.423517931,282,6.88%,MT,Deer Lodge ,30023,,CLINTON
1609,154,1276,1474,0.104477612,0.865671642,"1,122",76.12%,MT,Fallon ,30025,,TRUMP
1610,1196,4235,5782,0.206848841,0.732445521,"3,039",52.56%,MT,Fergus ,30027,,TRUMP
1611,13233,30079,46144,0.286776179,0.651850728,"16,846",36.51%,MT,Flathead ,30029,,TRUMP
1612,23879,23360,52169,0.457723936,0.447775499,519,0.99%,MT,Gallatin ,30031,,CLINTON
1613,34,653,715,0.047552448,0.913286713,619,86.57%,MT,Garfield ,30033,,TRUMP
1614,3076,1598,4969,0.619038036,0.321593882,"1,478",29.74%,MT,Glacier ,30035,,CLINTON
1615,71,365,468,0.151709402,0.77991453,294,62.82%,MT,Golden Valley ,30037,,TRUMP
1616,469,1185,1762,0.266174801,0.672531215,716,40.64%,MT,Granite ,30039,,TRUMP
1617,2350,3446,6347,0.370253663,0.542933669,"1,096",17.27%,MT,Hill ,30041,,TRUMP
1618,1975,4099,6535,0.302218822,0.62723795,"2,124",32.50%,MT,Jefferson ,30043,,TRUMP
1619,232,867,1189,0.195121951,0.729184188,635,53.41%,MT,Judith Basin ,30045,,TRUMP
1620,4703,7453,12898,0.364630175,0.577841526,"2,750",21.32%,MT,Lake ,30047,,TRUMP
1621,14331,16665,33697,0.425290085,0.494554411,"2,334",6.93%,MT,Lewis and Clark ,30049,,TRUMP
1622,205,695,949,0.21601686,0.732349842,490,51.63%,MT,Liberty ,30051,,TRUMP
1623,2040,6720,9250,0.220540541,0.726486486,"4,680",50.59%,MT,Lincoln ,30053,,TRUMP
1624,1175,3280,4708,0.249575191,0.696686491,"2,105",44.71%,MT,Madison ,30057,,TRUMP
1625,154,858,1056,0.145833333,0.8125,704,66.67%,MT,McCone ,30055,,TRUMP
1626,191,728,970,0.196907216,0.750515464,537,55.36%,MT,Meagher ,30059,,TRUMP
1627,515,1322,1974,0.260891591,0.66970618,807,40.88%,MT,Mineral ,30061,,TRUMP
1628,30740,21699,57271,0.536746346,0.378882855,"9,041",15.79%,MT,Missoula ,30063,,CLINTON
1629,331,1961,2404,0.137687188,0.815723794,"1,630",67.80%,MT,Musselshell ,30065,,TRUMP
1630,3521,4872,9056,0.388803004,0.537985866,"1,351",14.92%,MT,Park ,30067,,TRUMP
1631,30,276,319,0.094043887,0.865203762,246,77.12%,MT,Petroleum ,30069,,TRUMP
1632,315,1715,2147,0.146716348,0.798789008,"1,400",65.21%,MT,Phillips ,30071,,TRUMP
1633,737,1786,2692,0.273774146,0.663447251,"1,049",38.97%,MT,Pondera ,30073,,TRUMP
1634,127,880,1047,0.121298949,0.840496657,753,71.92%,MT,Powder River ,30075,,TRUMP
1635,549,2017,2768,0.19833815,0.728684971,"1,468",53.03%,MT,Powell ,30077,,TRUMP
1636,100,555,686,0.145772595,0.809037901,455,66.33%,MT,Prairie ,30079,,TRUMP
1637,6166,14673,22063,0.27947242,0.665050084,"8,507",38.56%,MT,Ravalli ,30081,,TRUMP
1638,669,3885,4812,0.139027431,0.807356608,"3,216",66.83%,MT,Richland ,30083,,TRUMP
1639,1504,1722,3486,0.431440046,0.493975904,218,6.25%,MT,Roosevelt ,30085,,TRUMP
1640,969,2211,3357,0.288650581,0.658623771,"1,242",37.00%,MT,Rosebud ,30087,,TRUMP
1641,1211,4268,5871,0.206268097,0.726963039,"3,057",52.07%,MT,Sanders ,30089,,TRUMP
1642,476,1237,1825,0.260821918,0.677808219,761,41.70%,MT,Sheridan ,30091,,TRUMP
1643,8545,6252,16122,0.530021089,0.387793078,"2,293",14.22%,MT,Silver Bow ,30093,,CLINTON
1644,904,3630,4816,0.187707641,0.753737542,"2,726",56.60%,MT,Stillwater ,30095,,TRUMP
1645,398,1580,2077,0.191622532,0.760712566,"1,182",56.91%,MT,Sweet Grass ,30097,,TRUMP
1646,803,2152,3143,0.255488387,0.68469615,"1,349",42.92%,MT,Teton ,30099,,TRUMP
1647,399,1495,2018,0.197720515,0.740832507,"1,096",54.31%,MT,Toole ,30101,,TRUMP
1648,59,350,441,0.133786848,0.793650794,291,65.99%,MT,Treasure ,30103,,TRUMP
1649,886,2697,3860,0.229533679,0.698704663,"1,811",46.92%,MT,Valley ,30105,,TRUMP
1650,179,698,932,0.192060086,0.748927039,519,55.69%,MT,Wheatland ,30107,,TRUMP
1651,55,460,533,0.103189493,0.8630394,405,75.98%,MT,Wibaux ,30109,,TRUMP
1652,21117,38675,64675,0.32650947,0.59798995,"17,558",27.15%,MT,Yellowstone ,30111,,TRUMP
1653,29268,38235,69264,0.422557173,0.552018365,"8,967",12.95%,NC,Alamance ,37001,,TRUMP
1654,3750,13826,18011,0.208206096,0.767641997,"10,076",55.94%,NC,Alexander ,37003,,TRUMP
1655,1300,3789,5214,0.24932873,0.726697353,"2,489",47.74%,NC,Alleghany ,37005,,TRUMP
1656,5785,4480,10394,0.556571099,0.431017895,"1,305",12.56%,NC,Anson ,37007,,CLINTON
1657,3476,9353,13160,0.264133739,0.710714286,"5,877",44.66%,NC,Ashe ,37009,,TRUMP
1658,1670,6226,8060,0.20719603,0.772456576,"4,556",56.53%,NC,Avery ,37011,,TRUMP
1659,8699,14478,23599,0.368617314,0.613500572,"5,779",24.49%,NC,Beaufort ,37013,,TRUMP
1660,5837,3476,9380,0.62228145,0.370575693,"2,361",25.17%,NC,Bertie ,37015,,CLINTON
1661,7021,8511,15743,0.445975989,0.540621228,"1,490",9.46%,NC,Bladen ,37017,,TRUMP
1662,23117,42440,67255,0.343721656,0.63103115,"19,323",28.73%,NC,Brunswick ,37019,,TRUMP
1663,74937,55339,134507,0.557123421,0.411420967,"19,598",14.57%,NC,Buncombe ,37021,,CLINTON
1664,10930,25741,37638,0.290398002,0.683909878,"14,811",39.35%,NC,Burke ,37023,,TRUMP
1665,35048,53224,91002,0.385134393,0.584866267,"18,176",19.97%,NC,Cabarrus ,37025,,TRUMP
1666,8403,26499,35747,0.235068677,0.741292976,"18,096",50.62%,NC,Caldwell ,37027,,TRUMP
1667,1266,3527,4939,0.256327192,0.714112168,"2,261",45.78%,NC,Camden ,37029,,TRUMP
1668,9806,26228,36919,0.265608494,0.710420109,"16,422",44.48%,NC,Carteret ,37031,,TRUMP
1669,4549,5758,10515,0.432620067,0.547598669,"1,209",11.50%,NC,Caswell ,37033,,TRUMP
1670,21050,48062,71065,0.296207697,0.67631042,"27,012",38.01%,NC,Catawba ,37035,,TRUMP
1671,20953,17012,39080,0.536156602,0.43531218,"3,941",10.08%,NC,Chatham ,37037,,CLINTON
1672,2809,10711,13860,0.202669553,0.772799423,"7,902",57.01%,NC,Cherokee ,37039,,TRUMP
1673,2965,3983,7108,0.417135622,0.56035453,"1,018",14.32%,NC,Chowan ,37041,,TRUMP
1674,1352,4395,5885,0.229736619,0.746813934,"3,043",51.71%,NC,Clay ,37043,,TRUMP
1675,14896,28394,44137,0.337494619,0.643315132,"13,498",30.58%,NC,Cleveland ,37045,,TRUMP
1676,8991,14177,23472,0.383052147,0.603996251,"5,186",22.09%,NC,Columbus ,37047,,TRUMP
1677,17481,27556,46231,0.378122905,0.596050269,"10,075",21.79%,NC,Craven ,37049,,TRUMP
1678,70523,50593,124402,0.566896031,0.406689603,"19,930",16.02%,NC,Cumberland ,37051,,CLINTON
1679,2879,9070,12423,0.231747565,0.7300974,"6,191",49.83%,NC,Currituck ,37053,,TRUMP
1680,7079,11283,19009,0.372402546,0.593560945,"4,204",22.12%,NC,Dare ,37055,,TRUMP
1681,17328,52870,72013,0.240623221,0.734172997,"35,542",49.35%,NC,Davidson ,37057,,TRUMP
1682,5228,15502,21350,0.244871194,0.726088993,"10,274",48.12%,NC,Davie ,37059,,TRUMP
1683,8196,12151,20601,0.397844765,0.589825737,"3,955",19.20%,NC,Duplin ,37061,,TRUMP
1684,118783,27879,150543,0.789030377,0.185189614,"90,904",60.38%,NC,Durham ,37063,,CLINTON
1685,16152,8219,24653,0.655173813,0.333387417,"7,933",32.18%,NC,Edgecombe ,37065,,CLINTON
1686,92488,74793,172509,0.536134347,0.433559988,"17,695",10.26%,NC,Forsyth ,37067,,CLINTON
1687,12811,16320,29902,0.428432881,0.545782891,"3,509",11.74%,NC,Franklin ,37069,,TRUMP
1688,30982,61467,94872,0.326566321,0.647894005,"30,485",32.13%,NC,Gaston ,37071,,TRUMP
1689,2371,2851,5328,0.445007508,0.535097598,480,9.01%,NC,Gates ,37073,,TRUMP
1690,761,3260,4094,0.185881778,0.79628725,"2,499",61.04%,NC,Graham ,37075,,TRUMP
1691,12827,13500,26920,0.476485884,0.501485884,673,2.50%,NC,Granville ,37077,,TRUMP
1692,3570,4358,8013,0.44552602,0.543866217,788,9.83%,NC,Greene ,37079,,TRUMP
1693,147949,97461,252087,0.586896587,0.386616525,"50,488",20.03%,NC,Guilford ,37081,,CLINTON
1694,15642,8954,24881,0.628672481,0.359872995,"6,688",26.88%,NC,Halifax ,37083,,CLINTON
1695,16452,27278,44955,0.365965966,0.606784562,"10,826",24.08%,NC,Harnett ,37085,,TRUMP
1696,10414,18844,30156,0.345337578,0.624883937,"8,430",27.95%,NC,Haywood ,37087,,TRUMP
1697,19664,35535,56810,0.346136244,0.625506073,"15,871",27.94%,NC,Henderson ,37089,,TRUMP
1698,6886,3081,10100,0.681782178,0.305049505,"3,805",37.67%,NC,Hertford ,37091,,CLINTON
1699,9608,7676,17847,0.538353785,0.430100297,"1,932",10.83%,NC,Hoke ,37093,,CLINTON
1700,956,1275,2273,0.420589529,0.560932688,319,14.03%,NC,Hyde ,37095,,TRUMP
1701,24441,54164,80727,0.302761158,0.670952717,"29,723",36.82%,NC,Iredell ,37097,,TRUMP
1702,7564,9706,18004,0.42012886,0.539102422,"2,142",11.90%,NC,Jackson ,37099,,TRUMP
1703,28153,54082,84553,0.332962757,0.639622485,"25,929",30.67%,NC,Johnston ,37101,,TRUMP
1704,2041,2941,5039,0.405040683,0.583647549,900,17.86%,NC,Jones ,37103,,TRUMP
1705,10380,13625,24676,0.420651645,0.552155941,"3,245",13.15%,NC,Lee ,37105,,TRUMP
1706,11752,13354,25500,0.460862745,0.523686275,"1,602",6.28%,NC,Lenoir ,37107,,TRUMP
1707,9836,28653,39449,0.249334584,0.726330198,"18,817",47.70%,NC,Lincoln ,37109,,TRUMP
1708,4841,12035,17336,0.279245501,0.69422012,"7,194",41.50%,NC,Macon ,37113,,TRUMP
1709,3899,6735,10966,0.355553529,0.614171074,"2,836",25.86%,NC,Madison ,37115,,TRUMP
1710,5814,5874,11852,0.490550118,0.495612555,60,0.51%,NC,Martin ,37117,,TRUMP
1711,4645,14517,19557,0.237510866,0.742291763,"9,872",50.48%,NC,McDowell ,37111,,TRUMP
1712,292258,154303,461834,0.632820451,0.334109225,"137,955",29.87%,NC,Mecklenburg ,37119,,CLINTON
1713,1585,6225,7948,0.199421238,0.783215903,"4,640",58.38%,NC,Mitchell ,37121,,TRUMP
1714,4108,7070,11449,0.35880863,0.617521181,"2,962",25.87%,NC,Montgomery ,37123,,TRUMP
1715,16148,30273,47746,0.338206342,0.634042642,"14,125",29.58%,NC,Moore ,37125,,TRUMP
1716,23024,23142,46903,0.490885444,0.493401275,118,0.25%,NC,Nash ,37127,,TRUMP
1717,50219,54665,108737,0.461839116,0.502726763,"4,446",4.09%,NC,New Hanover ,37129,,TRUMP
1718,6113,3556,9761,0.6262678,0.364306936,"2,557",26.20%,NC,Northampton ,37131,,CLINTON
1719,17156,36342,55364,0.309876454,0.656419334,"19,186",34.65%,NC,Onslow ,37133,,TRUMP
1720,59105,18373,79830,0.74038582,0.230151572,"40,732",51.02%,NC,Orange ,37135,,CLINTON
1721,2427,4225,6772,0.358387478,0.623892499,"1,798",26.55%,NC,Pamlico ,37137,,TRUMP
1722,8455,8082,16964,0.498408394,0.476420656,373,2.20%,NC,Pasquotank ,37139,,CLINTON
1723,9086,17317,27072,0.335623522,0.639664598,"8,231",30.40%,NC,Pender ,37141,,TRUMP
1724,2291,4143,6595,0.347384382,0.628203184,"1,852",28.08%,NC,Perquimans ,37143,,TRUMP
1725,7772,11116,19303,0.402631715,0.575869036,"3,344",17.32%,NC,Person ,37145,,TRUMP
